ipz,ipt,itp,pz_lo,pz_hi,pt_lo,pt_hi,tp_lo,tp_hi,sigma_ar23_LE_d3,sigma_ar23_LE_d3err,sigma_ar23_LE,sigma_ar23_LE_mcerr,n_mc_C_LE,n_mc_H_LE,sigma_ar23_ME_d3,sigma_ar23_ME_d3err,sigma_ar23_ME,sigma_ar23_ME_mcerr,n_mc_C_ME,n_mc_H_ME,sigma_data_LE,sigma_data_LE_staterr,sigma_data_LE_toterr,sigma_data_ME,sigma_data_ME_staterr,sigma_data_ME_toterr,w_LE,w_LE_err,w_ME,w_ME_err,w_BNB_raw,w_BNB,w_BNB_err,unmeasured_LE,unmeasured_ME,no_mc_LE,no_mc_ME,excluded
3,7,1,3.0,3.5,0.7,0.85,0.02,0.04,8.580353159588148e-40,4.660208141731848e-41,1.2870529739382225e-42,6.990312212597773e-44,339,0,4.93695353355183e-40,4.0858518161237613e-41,7.405430300327747e-43,6.128777724185645e-44,146,0,1.0216079611495629e-42,3.426394636458849e-43,3.867552918061911e-43,5.971786202633989e-43,8.794190608928051e-44,1.2203064450004252e-43,0.7937575079163752,0.30357351729869697,0.8064063748422143,0.17778712582868417,0.7813518884314176,0.7813518884314176,0.6260805552595973,False,False,False,False,False
3,7,2,3.0,3.5,0.7,0.85,0.04,0.08,8.542386995165191e-40,3.287966287453721e-41,2.562716098549558e-42,9.863898862361165e-44,675,0,4.886231408207118e-40,2.8742537695335994e-41,1.4658694224621358e-42,8.6227613086008e-44,289,0,2.0008808613430488e-42,4.744935111665171e-43,6.4665439507119374e-43,2.1881466589405134e-42,2.3275281408727617e-43,3.4806711835227964e-43,0.7807657127824281,0.25411487183591225,1.492729587922784,0.25316303562152265,0.08249345062554059,0.08249345062554059,0.5612524038717779,False,False,False,False,False
3,7,3,3.0,3.5,0.7,0.85,0.08,0.12,7.93492836439789e-40,3.168905147245185e-41,2.3804785093193668e-42,9.506715441735554e-44,627,0,5.308915786079708e-40,2.9959945034776436e-41,1.5926747358239124e-42,8.987983510432933e-44,314,0,3.2558709005377854e-42,6.103345428501846e-43,8.699807526593577e-43,2.670570439245782e-42,2.1760437084308146e-43,4.344807651130551e-43,1.3677379937652592,0.36952401377954075,1.6767833250423598,0.28874500556031074,1.0646358419357953,1.0646358419357953,0.784816300330717,False,False,False,False,False
3,7,4,3.0,3.5,0.7,0.85,0.12,0.16,9.63075037528994e-40,3.4911442835871973e-41,2.889225112586983e-42,1.0473432850761594e-43,761,0,5.866859164871523e-40,3.149495017408226e-41,1.7600577494614574e-42,9.448485052224682e-44,347,0,4.939467815630134e-42,7.815405731481329e-43,1.274934487069602e-42,3.3716512454295424e-42,2.5470278922022308e-43,5.200848368624377e-43,1.7096168083654044,0.4456027435545632,1.9156480782867498,0.3128764455028666,1.5075476782502386,1.5075476782502386,0.9344567814101646,False,False,False,False,False
3,7,5,3.0,3.5,0.7,0.85,0.16,0.24,1.8495849768050264e-39,3.4210536228772565e-41,1.109750986083016e-41,2.052632173726354e-43,2923,0,1.1006701199802197e-39,3.050364125499729e-41,6.604020719881318e-42,1.830218475299837e-43,1302,0,1.6741254263426022e-41,1.8867532451940186e-42,3.430207762270237e-42,1.2639206052519695e-41,6.984943600896897e-43,1.372930527573046e-42,1.5085595303245511,0.31035393463652244,1.9138652933764322,0.21455261594525846,1.1110481088698216,1.1110481088698216,0.6497569072687008,False,False,False,False,False
3,7,6,3.0,3.5,0.7,0.85,0.24,0.32,3.2948303025055656e-39,4.5660352789311914e-41,1.9768981815033402e-41,2.7396211673587163e-43,5207,0,2.0052146886275577e-39,4.1172148915584055e-41,1.2031288131765348e-41,2.4703289349350443e-43,2372,0,2.118061493708465e-41,2.1870085499123098e-42,3.32946590862593e-42,1.5685770541495295e-41,8.185363923000991e-43,1.4240779479540198e-42,1.0714064657076958,0.1690719040823324,1.3037482246045857,0.12135385826031324,0.843532817558823,0.843532817558823,0.3554134606103303,False,False,False,False,False
3,7,7,3.0,3.5,0.7,0.85,0.32,0.4,3.509971900902319e-39,4.712751678683666e-41,2.1059831405413918e-41,2.8276510072102004e-43,5547,0,2.0838339829118588e-39,4.1971515832927846e-41,1.2503003897471158e-41,2.518290949975672e-43,2465,0,2.083117428930881e-41,2.4170237011893428e-42,3.350723316812721e-42,1.5499250227469277e-41,8.408165291680595e-43,1.6129424021021782e-42,0.9891425001604559,0.15965828404615254,1.239642117571773,0.13139842343194644,0.743460183083972,0.743460183083972,0.341496033437539,False,False,False,False,False
3,7,8,3.0,3.5,0.7,0.85,0.4,0.6,1.9496890970002216e-39,2.2214442273793537e-41,2.9245336455003316e-41,3.3321663410690313e-43,7703,0,1.3194515539670712e-39,2.112271874966083e-41,1.979177330950607e-41,3.1684078124491247e-43,3902,0,2.9195634364720824e-41,4.254502790311687e-42,6.416086798955851e-42,1.9310843891026047e-41,1.6619939987690298e-42,5.879014406875362e-42,0.9983005122762406,0.21968303786086463,0.9757005392614804,0.2974537272795523,1.0204658704253324,1.0204658704253324,0.5238859162710978,False,False,False,False,False
3,7,9,3.0,3.5,0.7,0.85,0.6,0.799,5.250396205626934e-40,1.1556790244532122e-41,7.836216336898203e-42,1.7248509439964206e-43,2064,0,4.5369539253057685e-40,1.2417201708909942e-41,6.771403733518863e-42,1.8532673550548097e-43,1335,0,3.9539272671132975e-42,1.9562405575436278e-42,2.6163849014573705e-42,1.2914408166430579e-42,5.083725328664553e-43,1.634067882889465e-42,0.5045709685802746,0.33406836670278434,0.19071980751204462,0.2413753735945413,0.8123865303971926,0.8123865303971926,0.7027844562358245,False,False,False,False,False
3,8,0,3.0,3.5,0.85,1.0,0.0,0.02,3.720684113449727e-40,3.068768534956806e-41,5.5810261701745925e-43,4.60315280243521e-44,147,0,4.226843778725882e-40,3.78060400780126e-41,6.340265668088823e-43,5.670906011701891e-44,125,0,2.500894692494117e-43,1.4182601353395961e-43,1.7628063188452344e-43,2.700788136374051e-43,7.120997427080099e-44,9.488364241264594e-44,0.4481066055305526,0.31801201709728544,0.4259739698239116,0.15442633410429243,0.4698136136274505,0.4698136136274505,0.6478608773656501,False,False,False,False,False
3,8,1,3.0,3.5,0.85,1.0,0.02,0.04,4.58125050703674e-40,3.405216684372271e-41,6.871875760555111e-43,5.107825026558407e-44,181,0,3.8548815261980035e-40,3.6104273427654356e-41,5.782322289297007e-43,5.415641014148155e-44,114,0,1.3819034803212821e-43,7.947688399339831e-44,1.0760823604773646e-43,5.153205024503204e-43,1.1827770314486036e-43,1.7834665417060964e-43,0.20109552740366363,0.15730400233885505,0.8911998962841816,0.31952889130656525,-0.4757376036137676,0.0,0.44192026211321206,False,False,False,False,False
3,8,2,3.0,3.5,0.85,1.0,0.04,0.08,4.113001145820277e-40,2.2814825426610998e-41,1.2339003437460834e-42,6.844447627983299e-44,325,0,3.2462160220614767e-40,2.3427546177310865e-41,9.738648066184432e-43,7.028263853193262e-44,192,0,3.847752358382778e-43,1.7795937330623711e-43,2.783713608687229e-43,1.3166074867723829e-42,2.351885202792328e-43,3.0494745143666242e-43,0.31183655778076214,0.22626494513878367,1.3519407189012684,0.3279796400001108,-0.7082656002412729,0.0,0.5516676430360875,False,False,False,False,False
3,8,3,3.0,3.5,0.85,1.0,0.08,0.12,3.897859547423525e-40,2.2210116049154416e-41,1.1693578642270576e-42,6.663034814746326e-44,308,0,2.9587906451081168e-40,2.2366354938458418e-41,8.876371935324352e-43,6.709906481537526e-44,175,0,5.755568453476528e-43,2.5113052202421384e-43,4.0910703755996495e-43,1.447926272163639e-42,2.1630885555810723e-43,4.273961640421779e-43,0.4921990632252637,0.3509784640084427,1.6312140621344189,0.4970371400153582,-0.6249118010894849,0.0,0.8490870180375025,False,False,False,False,False
3,8,4,3.0,3.5,0.85,1.0,0.12,0.16,4.011758040692393e-40,2.2532277987962423e-41,1.2035274122077185e-42,6.759683396388729e-44,317,0,2.857346394418695e-40,2.1979587649374578e-41,8.572039183256089e-43,6.593876294812376e-44,169,0,1.0295438629684953e-42,3.2061340625981203e-43,4.956012553673156e-43,1.56512007484922e-42,2.0315218366070583e-43,4.369177962808443e-43,0.8554386485305953,0.41458403738861405,1.825843351143793,0.5286977297319129,-0.09630442518619486,0.0,0.9712031571861047,False,False,False,False,False
3,8,5,3.0,3.5,0.85,1.0,0.16,0.24,4.1699503924547116e-40,1.6243820478133996e-41,2.501970235472828e-42,9.746292286880397e-44,659,0,3.1701328340444117e-40,1.6370495562025768e-41,1.902079700426647e-42,9.822297337215462e-44,375,0,2.5968423640009813e-42,5.8345485006501965e-43,1.0753547582837153e-42,3.155364832809534e-42,3.039795029103552e-43,9.722702524816314e-43,1.0379189676931646,0.43170068870572886,1.6589025328968958,0.5182902809190295,0.42887739412796644,0.42887739412796644,0.994780121071723,False,False,False,False,False
3,8,6,3.0,3.5,0.85,1.0,0.24,0.32,7.042723500458413e-40,2.111023442171368e-41,4.225634100275049e-42,1.2666140653028212e-43,1113,0,5.215925222947737e-40,2.099852427144157e-41,3.129555133768643e-42,1.259911456286495e-43,617,0,4.3119756488251344e-42,7.827964952372051e-43,1.1468507129734646e-42,5.42633947526825e-42,4.5452690713527526e-43,1.2305357227137405e-42,1.0204328028648921,0.2731213533466681,1.7339012234412359,0.3993463726776613,0.3206849288380933,0.3206849288380933,0.6678872183397015,False,False,False,False,False
3,8,7,3.0,3.5,0.85,1.0,0.32,0.4,1.1617646313424656e-39,2.7113264593283297e-41,6.970587788054797e-42,1.6267958755969982e-43,1836,0,8.216984305843112e-40,2.6355989449474725e-41,4.930190583505869e-42,1.5813593669684844e-43,972,0,9.217291400629594e-42,1.6780069429941414e-42,2.2704722738525614e-42,1.0831835668235911e-41,8.243300575765969e-43,1.4589414656997308e-42,1.3223119313445673,0.32718041802884523,2.1970419773373893,0.30419504468063513,0.4644036170054533,0.4644036170054533,0.7134445515239745,False,False,False,False,False
3,8,8,3.0,3.5,0.85,1.0,0.4,0.6,1.531301965059242e-39,1.9687163700685009e-41,2.296952947588863e-41,2.953074555102752e-43,6050,0,1.0837627448653162e-39,1.9143449669793264e-41,1.6256441172979742e-41,2.8715174504689897e-43,3205,0,2.284855328654913e-41,3.3248287525546337e-42,4.549753843711944e-42,2.0089582706151894e-41,1.651378543987631e-42,4.2115072298000095e-42,0.994733188180172,0.19849021946029774,1.2357921695397465,0.25998500639819094,0.7583099564621276,0.7583099564621276,0.46860953488721047,False,False,False,False,False
3,8,9,3.0,3.5,0.85,1.0,0.6,0.799,8.196112681458324e-40,1.4439267178269248e-41,1.2232698177076556e-41,2.155060626356687e-43,3222,0,6.6575975578082395e-40,1.5041817707564368e-41,9.936464355028804e-42,2.244991292853983e-43,1959,0,6.850202108502215e-42,2.3119483742387205e-42,4.056085755421362e-42,4.1949048304259085e-42,7.939327596784132e-43,2.6772101312445e-42,0.5599911000288669,0.3317240913485343,0.4221727850614071,0.2696016555452687,0.6951590627854138,0.6951590627854138,0.7082766821533006,False,False,False,False,False
4,0,0,3.5,4.5,0.0,0.15,0.0,0.02,9.52950727016206e-40,3.4727455031465194e-41,2.8588521810486178e-42,1.0418236509439558e-43,753,0,7.2194491740638055e-40,3.4937363281861616e-41,2.165834752219142e-42,1.0481208984558485e-43,427,0,4.099150442158813e-42,7.288280619178252e-43,8.610961117975963e-43,5.171433582951541e-42,3.391424103322808e-43,6.006469831892521e-43,1.4338448379150746,0.3057021522222857,2.3877322947435506,0.300437718030244,0.4983013706409922,0.4983013706409922,0.6734133850278735,False,False,False,False,False
4,0,1,3.5,4.5,0.0,0.15,0.02,0.04,1.0972221518234404e-39,3.726361792447551e-41,3.291666455470321e-42,1.1179085377342652e-43,867,0,8.842557185094546e-40,3.866580288877743e-41,2.652767155528364e-42,1.159974086663323e-43,523,0,2.940579702936625e-42,6.6073569023642935e-43,7.640958504496295e-43,2.589632307636164e-42,2.330281494852297e-43,3.604145785354451e-43,0.8933407265641282,0.23410468652497202,0.9762003808888289,0.14241152788541095,0.8120745271302873,0.8120745271302873,0.4842860922133857,False,False,False,False,False
4,0,2,3.5,4.5,0.0,0.15,0.04,0.08,6.378315623056677e-40,2.0089805859626143e-41,3.8269893738340063e-42,1.2053883515775688e-43,1008,0,5.545619037688357e-40,2.1652004677921555e-41,3.3273714226130135e-42,1.2991202806752932e-43,656,0,1.2545324783586853e-42,4.046503026950224e-43,4.5850777419128875e-43,1.938036878376479e-42,2.2818029099793423e-43,3.845204042432813e-43,0.32781185308122573,0.12025308519686138,0.582452823031858,0.11777909533459051,0.07806782486041342,0.07806782486041342,0.2647257195504435,False,False,False,False,False
4,0,3,3.5,4.5,0.0,0.15,0.08,0.12,2.0628282669806318e-40,1.1424949099850796e-41,1.237696960188379e-42,6.854969459910477e-44,326,0,1.902079700426647e-40,1.2680531336177649e-41,1.1412478202559883e-42,7.608318801706588e-44,225,0,9.474452865717438e-43,4.3252113507178515e-43,4.923666209335913e-43,1.481436325577877e-42,1.878451526735579e-43,3.2390483653308392e-43,0.7654905175072431,0.4000615387490023,1.298084692284961,0.29671659584381127,0.24313853839832733,0.24313853839832733,0.8441751979329344,False,False,False,False,False
4,0,4,3.5,4.5,0.0,0.15,0.12,0.16,1.733788175315009e-40,1.0474197418624112e-41,1.0402729051890056e-42,6.284518451174468e-44,274,0,1.885172325311743e-40,1.2624047619579184e-41,1.131103395187046e-42,7.574428571747513e-44,223,0,6.139479742996622e-43,2.6481826792372346e-43,2.961607245584449e-43,1.8862810884950657e-42,2.5000713583645192e-43,3.6100196230247756e-43,0.5901797222990394,0.2869191190467038,1.6676469158534697,0.33813252156746565,-0.4665669483024213,0.0,0.6580020524745502,False,False,False,False,False
4,0,5,3.5,4.5,0.0,0.15,0.16,0.24,2.353902194223298e-40,8.629824145631996e-42,2.8246826330679574e-42,1.0355788974758393e-43,744,0,2.3797130474226718e-40,1.0029294735748538e-41,2.855655656907206e-42,1.2035153682898245e-43,563,0,2.0352043561602144e-42,7.090588605304469e-43,8.097199296856416e-43,2.524231676546735e-42,3.35716823490098e-43,5.2656528995563545e-43,0.7205072641912089,0.2878732055858466,0.8839411959355712,0.18811943547109047,0.5602162926726997,0.5602162926726997,0.5993169310181707,False,False,False,False,False
4,0,6,3.5,4.5,0.0,0.15,0.24,0.32,1.7654266456674726e-40,7.473646940309644e-42,2.1185119748009683e-42,8.968376328371574e-44,558,0,2.138782952035296e-40,9.508049965610911e-42,2.5665395424423556e-42,1.1409659958733095e-43,506,0,1.2760166455238468e-42,5.7970248664898374e-43,6.3825237660106875e-43,7.148813828365012e-43,1.5235264572984281e-43,2.167774021201851e-43,0.6023174099092488,0.3023509893431421,0.27853900982807767,0.08536575094987699,0.9198693022965512,0.9198693022965512,0.6047115070121496,False,False,False,False,False
4,0,7,3.5,4.5,0.0,0.15,0.32,0.4,1.069380297913272e-40,5.816662002475115e-42,1.2832563574959268e-42,6.979994402970139e-44,338,0,1.454034259881703e-40,7.839627328792655e-42,1.744841111858044e-42,9.407552794551191e-44,344,0,3.1629371319186275e-43,2.8212077481386867e-43,3.0904766853469222e-43,2.894232007899309e-43,8.681926737584385e-44,1.0883710289402395e-43,0.246477417660381,0.2412036821333761,0.1658736711457528,0.06301437970232147,0.325531092126651,0.325531092126651,0.48174953425697703,False,False,False,False,False
4,0,8,3.5,4.5,0.0,0.15,0.4,0.6,3.176502423387354e-41,2.004990551068706e-42,9.52950727016206e-43,6.014971653206118e-44,251,0,5.156749410045576e-41,2.9527461226661196e-42,1.5470248230136728e-42,8.8582383679983585e-44,305,0,2.582693475680155e-43,2.554111753834808e-43,2.729351461962358e-43,9.654836201450364e-43,2.4658389013213608e-43,3.2790805403520336e-43,0.2710206732059331,0.28692097175602044,0.6240905806955519,0.2149517136061443,-0.07525942837042388,0.0,0.6061655497404317,False,False,False,False,False
4,0,9,3.5,4.5,0.0,0.15,0.6,0.799,1.0047996614450772e-41,1.1304879419464214e-42,2.9993269894135562e-43,3.3745065067100693e-44,79,0,1.8521647110798835e-41,1.7740520448313518e-42,5.528711662573453e-43,5.295545353821587e-44,109,0,3.1789872808263907e-43,3.911969770173051e-43,4.3069829524888754e-43,1.5918790636428318e-42,3.1719314665743183e-43,3.784093958311573e-43,1.0599002016275534,1.440925970001593,2.8792947811314487,0.7379172359913335,-0.7245060205781901,0.0,2.9444703486294026,False,False,False,False,False
4,1,0,3.5,4.5,0.15,0.25,0.0,0.02,1.8622403649460117e-39,5.945675903150398e-41,3.724480729892024e-42,1.18913518063008e-43,981,0,1.5876025232894415e-39,6.345335853359767e-41,3.175205046578883e-42,1.2690671706719534e-43,626,0,8.262592994530945e-42,1.0779700848758705e-42,1.49064054810484e-42,1.2027987160484094e-41,5.239746221713698e-43,1.102714039081494e-42,2.2184550260166023,0.4064469414182687,3.7880977713371995,0.378856864870064,0.6789977181060167,0.6789977181060167,0.8866876894927191,False,False,False,False,False
4,1,1,3.5,4.5,0.15,0.25,0.02,0.04,4.216142559169309e-39,8.946249539109842e-41,8.432285118338617e-42,1.7892499078219688e-43,2221,0,3.3425880602164266e-39,9.207148596770628e-41,6.685176120432855e-42,1.841429719354125e-43,1318,0,8.691633143713969e-42,1.0758381760526926e-42,1.4713172177263238e-42,8.635115180829493e-42,4.169555030092748e-43,8.832260261749188e-43,1.030756553144926,0.17585163247804353,1.2916810305770048,0.13682402393690396,0.7748498541250028,0.7748498541250028,0.37327680737303315,False,False,False,False,False
4,1,2,3.5,4.5,0.15,0.25,0.04,0.08,3.3448190856624603e-39,5.634490912480551e-41,1.3379276342649838e-41,2.2537963649922205e-43,3524,0,2.719973971610105e-39,5.872879632734652e-41,1.087989588644042e-41,2.3491518530938607e-43,2145,0,1.0536740104584103e-41,1.2132501237955181e-42,1.771235462404967e-42,1.044060000888038e-41,4.88879573394265e-43,1.3246931657944925e-42,0.7875418546364552,0.13304955010530786,0.9596231542888629,0.1235064744031376,0.6187698107465938,0.6187698107465938,0.29004547118972157,False,False,False,False,False
4,1,3,3.5,4.5,0.15,0.25,0.08,0.12,1.3743751521110224e-39,3.6117777133938074e-41,5.4975006084440877e-42,1.4447110853575232e-43,1448,0,1.349208534169302e-39,4.1362641473402226e-41,5.396834136677208e-42,1.6545056589360891e-43,1064,0,5.394601184206015e-42,9.08393110096273e-43,1.2171082479436185e-42,4.882783069216933e-42,3.1986163981302024e-43,8.495877488654443e-43,0.9812825078945838,0.22288980451302845,0.9047495152821627,0.15984820215017065,1.0563437121875352,1.0563437121875352,0.4685023518851551,False,False,False,False,False
4,1,4,3.5,4.5,0.15,0.25,0.12,0.16,5.979670896615634e-40,2.3823579100130835e-41,2.391868358646254e-42,9.529431640052336e-44,630,0,6.378307262097354e-40,2.8439466434656417e-41,2.5513229048389426e-42,1.1375786573862571e-43,503,0,2.698957158302677e-42,5.275777484052573e-43,7.251835872673277e-43,4.3551662352061313e-42,3.39953286555632e-43,8.30486539977408e-43,1.1283886709510338,0.30650196680211717,1.7070227476678652,0.33429214497111,0.5608821726326028,0.5608821726326028,0.6899830339328037,False,False,False,False,False
4,1,5,3.5,4.5,0.15,0.25,0.16,0.24,6.022382831591461e-40,1.690587090340924e-41,4.817906265273169e-42,1.3524696722727391e-43,1269,0,6.898209046880641e-40,2.0913268035206039e-41,5.518567237504512e-42,1.6730614428164825e-43,1088,0,3.6630314463699346e-42,8.400528642542539e-43,1.1476851781060216e-42,6.958789605483593e-42,5.402304724134881e-43,1.0790223029065464e-42,0.7602952910837184,0.23916663440053837,1.2609775882028298,0.19922800214322872,0.269241499678436,0.269241499678436,0.5124487155744022,False,False,False,False,False
4,1,6,3.5,4.5,0.15,0.25,0.24,0.32,5.6000092523860685e-40,1.6302257207445483e-41,4.4800074019088555e-42,1.3041805765956392e-43,1180,0,6.999653297570059e-40,2.1066480838314727e-41,5.599722638056049e-42,1.6853184670651785e-43,1104,0,2.801294420934348e-42,7.773802083298768e-43,9.900268231316357e-43,3.271070778282668e-42,3.457878585064804e-43,6.438069063368151e-43,0.6252879001362283,0.22173618442702075,0.5841487140902794,0.11630763001413189,0.6656359479889858,0.6656359479889858,0.45377971910106374,False,False,False,False,False
4,1,7,3.5,4.5,0.15,0.25,0.32,0.4,3.331530928114424e-40,1.257405319482131e-41,2.6652247424915398e-42,1.005924255585705e-43,702,0,4.526949687015418e-40,1.694168341155899e-41,3.621559749612336e-42,1.3553346729247197e-43,714,0,1.0632040369964833e-42,4.282957424123547e-43,4.88004980517551e-43,1.5783471845149028e-42,2.4279849682151097e-43,3.981735513995143e-43,0.39891721701583976,0.18371885619452621,0.43581972786279566,0.1111485246029914,0.3627243698390176,0.3627243698390176,0.3798815728534946,False,False,False,False,False
4,1,8,3.5,4.5,0.15,0.25,0.4,0.6,1.101018768265736e-40,4.5717315969300885e-42,2.202037536531472e-42,9.143463193860175e-44,580,0,1.709335624116747e-40,6.584114814560447e-42,3.4186712482334935e-42,1.3168229629120897e-43,674,0,8.20586050547497e-43,4.7337637922963685e-43,5.33853144240762e-43,2.6489769221077787e-42,4.628868693437045e-43,6.2007040772759734e-43,0.3726485297975614,0.24292927710331708,0.7748557055541876,0.18381686342132286,-0.021823892579129645,0.0,0.5138505078872736,False,False,False,False,False
4,1,9,3.5,4.5,0.15,0.25,0.6,0.799,2.8617711876600296e-41,2.3366263901218924e-42,5.694924663443461e-43,4.649886516342567e-44,150,0,7.340689497123941e-41,4.3255427683343386e-42,1.4607972099276648e-42,8.607830108985337e-44,288,0,3.854928872236249e-43,2.7546486524549893e-43,3.301735455396024e-43,1.4393083669608078e-42,3.9956459291716e-43,6.6382452137871664e-43,0.6769060347683948,0.582396504391402,0.9852896467621806,0.45812005774254927,0.3744528768514126,0.3744528768514126,1.238005053301418,False,False,False,False,False
4,2,0,3.5,4.5,0.25,0.325,0.0,0.02,1.4958668782644823e-39,6.153174132377741e-41,2.243800317396724e-42,9.229761198566613e-44,591,0,1.4066936095599731e-39,6.896882850762091e-41,2.1100404143399607e-42,1.0345324276143138e-43,416,0,8.152675571630953e-42,1.1073611145475377e-42,1.4959137752240065e-42,1.0137235353126136e-41,4.887233991845265e-43,9.858246901398716e-43,3.6334229514192047,0.6832351863077042,4.8042849247023325,0.5232260480486693,2.4850775545453674,2.4850775545453674,1.447357153516829,False,False,False,False,False
4,2,1,3.5,4.5,0.25,0.325,0.02,0.04,3.7535881226162895e-39,9.747113892132592e-41,5.630382183924436e-42,1.4620670838198894e-43,1483,0,3.202256846762728e-39,1.0405936548190707e-40,4.803385270144092e-42,1.5608904822286065e-43,947,0,8.820680234838043e-42,1.0227682530094605e-42,1.4542098917661606e-42,8.513027036404567e-42,3.923375024172741e-43,7.621867277911047e-43,1.566621935545046,0.26146326448063734,1.7722973606381554,0.16880526598208853,1.3649018070883425,1.3649018070883425,0.543717323318921,False,False,False,False,False
4,2,2,3.5,4.5,0.25,0.325,0.04,0.08,5.6240544898539423e-39,8.436503570505593e-41,1.687216346956183e-41,2.5309510711516786e-43,4444,0,4.9132832083909646e-39,9.114314140406985e-41,1.4739849625172896e-41,2.7342942421220963e-43,2906,0,1.4539485020073538e-41,1.3165608951825408e-42,2.1126811414771628e-42,1.6484146753705322e-41,6.0144650142165606e-43,1.5763433853899942e-42,0.8617439634403405,0.12588244996279538,1.1183388686376756,0.10893791579273128,0.6100835756506466,0.6100835756506466,0.27127087797300076,False,False,False,False,False
4,2,3,3.5,4.5,0.25,0.325,0.08,0.12,3.561226222873311e-39,6.713322583364914e-41,1.0683678668619931e-41,2.0139967750094744e-43,2814,0,3.16336988399845e-39,7.313294829004958e-41,9.490109651995349e-42,2.1939884487014877e-43,1871,0,8.86651654632163e-42,9.796567278663682e-43,1.4572726536357768e-42,9.402564432282314e-42,4.3443549510408025e-43,1.1192499722725344e-42,0.8299123196548709,0.13729603821057573,0.9907751097802512,0.12014226845031992,0.6721430447242095,0.6721430447242095,0.2963816908693263,False,False,False,False,False
4,2,4,3.5,4.5,0.25,0.325,0.12,0.16,1.613561987975647e-39,4.5188774322138824e-41,4.840685963926943e-42,1.3556632296641652e-43,1275,0,1.443889834812761e-39,4.940889298676447e-41,4.331669504438284e-42,1.4822667896029344e-43,854,0,4.360833539361978e-42,5.87876954919067e-43,9.48218643544884e-43,5.43824469853808e-42,3.2404813924156672e-43,8.485681820521107e-43,0.900870986438523,0.19750323607582862,1.2554615934955298,0.200554050576249,0.553099429517228,0.553099429517228,0.43787414262697233,False,False,False,False,False
4,2,5,3.5,4.5,0.25,0.325,0.16,0.24,8.365211561191396e-40,2.300706404436865e-41,5.019126936714838e-42,1.3804238426621188e-43,1322,0,9.806277566644048e-40,2.879222232653414e-41,5.883766539986427e-42,1.7275333395920488e-43,1160,0,5.920256568183177e-42,9.708633361599509e-43,1.4807218969619573e-42,9.441360722774931e-42,6.155791029396795e-43,1.5834607355211282e-42,1.179539119617914,0.2967941538415991,1.6046457075770908,0.2732165270848261,0.7626076583502595,0.7626076583502595,0.6460708770405992,False,False,False,False,False
4,2,6,3.5,4.5,0.25,0.325,0.24,0.32,8.207019209429075e-40,2.2788485423108817e-41,4.9242115256574464e-42,1.3673091253865297e-43,1297,0,1.0364220945435859e-39,2.9599980683965326e-41,6.218532567261518e-42,1.7759988410379202e-43,1226,0,1.8889130618350922e-42,4.9500475920100755e-43,6.916847921312209e-43,5.956238971972128e-42,4.8650177611931586e-43,1.0039430321072356e-42,0.3835970595481066,0.14086936159187213,0.9578206606699662,0.1637448581557087,-0.17958378001371722,0.0,0.32194505877667245,False,False,False,False,False
4,2,7,3.5,4.5,0.25,0.325,0.32,0.4,5.808823156712329e-40,1.9171973254015735e-41,3.4852938940273976e-42,1.1503183952409446e-43,918,0,7.768938865298169e-40,2.562736463629737e-41,4.661363319178903e-42,1.537641878177843e-43,919,0,7.956308101647919e-43,3.0519126264959133e-43,3.905055069759133e-43,3.337836573235714e-42,3.710265384690297e-43,6.3849233564608194e-43,0.22828227241560062,0.11229682403788621,0.7160644525395357,0.13899717736819459,-0.25011948116748955,0.0,0.260885417821689,False,False,False,False,False
4,2,8,3.5,4.5,0.25,0.325,0.4,0.6,1.8527488238402727e-40,6.847956701593982e-42,2.779123235760409e-42,1.0271935052390973e-43,732,0,2.897924094694465e-40,9.899120134993467e-42,4.3468861420416973e-42,1.4848680202490198e-43,857,0,4.1371523900087024e-43,2.987472544026167e-43,3.5481903855734255e-43,2.134716399631741e-42,4.316327344713057e-43,6.641233914416644e-43,0.14886538087889856,0.1277915210279512,0.49109093955451105,0.15369961396899182,-0.1867789170529522,0.0,0.2946120062006748,False,False,False,False,False
4,2,9,3.5,4.5,0.25,0.325,0.6,0.799,5.240221019181921e-41,3.651034986248912e-42,7.82102987112902e-43,5.449169716976504e-44,206,0,1.1384865655261666e-40,6.220216581830779e-42,1.699191199047805e-42,9.283673248382445e-44,335,0,5.002266012055727e-44,8.735925009747174e-44,1.0642440692435989e-43,1.80341342659238e-43,1.3210099374906889e-43,1.818705312842953e-43,0.06395917282609247,0.13614761957087645,0.10613363743897564,0.10719054973315237,0.022595755609610885,0.022595755609610885,0.2894440187895561,False,False,False,False,False
4,3,0,3.5,4.5,0.325,0.4,0.0,0.02,1.3414711429444596e-39,5.826978289627229e-41,2.0122067144166897e-42,8.740467434440844e-44,530,0,1.3153937839394943e-39,6.669311228137038e-41,1.9730906759092417e-42,1.000396684220556e-43,389,0,8.440577170882211e-42,1.1409096848771442e-42,1.5254437796593326e-42,9.983854038968215e-42,4.8394097342465445e-43,1.0967277448360804e-42,4.1946869128349045,0.7796838085807454,5.060007713212392,0.612192910585158,3.346006897080061,3.346006897080061,1.6569834817286806,False,False,False,False,False
