# hA2018/hA2025 INTRANUKE pi+ FSI TGraph2D points (archival), extracted
# from hA_TGraphs_2D/TGraphs_{2018,2025}.root by scripts/extract_ha_tgraphs.py.
# model=2018: value = fate fraction(A, KE[MeV]).
# model=2025: value = log(cross section).
# The runtime table is ha_pion_fsi_weights_A40.csv.
model,graph,fate,A,KE,value
2018,TfracPipA_PiPro,pipro,12.0,750.0,0.724633
2018,TfracPipA_PiPro,pipro,12.0,800.0,0.735905
2018,TfracPipA_PiPro,pipro,12.0,850.0,0.747034
2018,TfracPipA_PiPro,pipro,12.0,900.0,0.758468
2018,TfracPipA_PiPro,pipro,12.0,950.0,0.770466
2018,TfracPipA_PiPro,pipro,12.0,1000.0,0.779475
2018,TfracPipA_PiPro,pipro,16.0,0.0,0.0
2018,TfracPipA_PiPro,pipro,16.0,50.0,0.0
2018,TfracPipA_PiPro,pipro,16.0,100.0,0.0
2018,TfracPipA_PiPro,pipro,16.0,150.0,0.0
2018,TfracPipA_PiPro,pipro,16.0,200.0,0.0
2018,TfracPipA_PiPro,pipro,16.0,250.0,0.0
2018,TfracPipA_PiPro,pipro,16.0,300.0,0.0
2018,TfracPipA_PiPro,pipro,16.0,350.0,0.0
2018,TfracPipA_PiPro,pipro,16.0,400.0,0.252838
2018,TfracPipA_PiPro,pipro,16.0,450.0,0.515295
2018,TfracPipA_PiPro,pipro,16.0,500.0,0.535442
2018,TfracPipA_PiPro,pipro,16.0,550.0,0.570585
2018,TfracPipA_PiPro,pipro,16.0,600.0,0.618005
2018,TfracPipA_PiPro,pipro,16.0,650.0,0.664293
2018,TfracPipA_PiPro,pipro,16.0,700.0,0.698068
2018,TfracPipA_PiPro,pipro,16.0,750.0,0.718255
2018,TfracPipA_PiPro,pipro,16.0,800.0,0.729717
2018,TfracPipA_PiPro,pipro,16.0,850.0,0.741106
2018,TfracPipA_PiPro,pipro,16.0,900.0,0.752747
2018,TfracPipA_PiPro,pipro,16.0,950.0,0.764941
2018,TfracPipA_PiPro,pipro,16.0,1000.0,0.774069
2018,TfracPipA_PiPro,pipro,48.0,0.0,0.0
2018,TfracPipA_PiPro,pipro,48.0,50.0,0.0
2018,TfracPipA_PiPro,pipro,48.0,100.0,0.0
2018,TfracPipA_PiPro,pipro,48.0,150.0,0.0
2018,TfracPipA_PiPro,pipro,48.0,200.0,0.0
2018,TfracPipA_PiPro,pipro,48.0,250.0,0.0
2018,TfracPipA_PiPro,pipro,48.0,300.0,0.0
2018,TfracPipA_PiPro,pipro,48.0,350.0,0.0
2018,TfracPipA_PiPro,pipro,48.0,400.0,0.237594
2018,TfracPipA_PiPro,pipro,48.0,450.0,0.485032
2018,TfracPipA_PiPro,pipro,48.0,500.0,0.505581
2018,TfracPipA_PiPro,pipro,48.0,550.0,0.541044
2018,TfracPipA_PiPro,pipro,48.0,600.0,0.588994
2018,TfracPipA_PiPro,pipro,48.0,650.0,0.636087
2018,TfracPipA_PiPro,pipro,48.0,700.0,0.670771
2018,TfracPipA_PiPro,pipro,48.0,750.0,0.69187
2018,TfracPipA_PiPro,pipro,48.0,800.0,0.704067
2018,TfracPipA_PiPro,pipro,48.0,850.0,0.716475
2018,TfracPipA_PiPro,pipro,48.0,900.0,0.728921
2018,TfracPipA_PiPro,pipro,48.0,950.0,0.74189
2018,TfracPipA_PiPro,pipro,48.0,1000.0,0.751485
2018,TfracPipA_PiPro,pipro,56.0,0.0,0.0
2018,TfracPipA_PiPro,pipro,56.0,50.0,0.0
2018,TfracPipA_PiPro,pipro,56.0,100.0,0.0
2018,TfracPipA_PiPro,pipro,56.0,150.0,0.0
2018,TfracPipA_PiPro,pipro,56.0,200.0,0.0
2018,TfracPipA_PiPro,pipro,56.0,250.0,0.0
2018,TfracPipA_PiPro,pipro,56.0,300.0,0.0
2018,TfracPipA_PiPro,pipro,56.0,350.0,0.0
2018,TfracPipA_PiPro,pipro,56.0,400.0,0.235368
2018,TfracPipA_PiPro,pipro,56.0,450.0,0.480606
2018,TfracPipA_PiPro,pipro,56.0,500.0,0.501199
2018,TfracPipA_PiPro,pipro,56.0,550.0,0.536687
2018,TfracPipA_PiPro,pipro,56.0,600.0,0.58469
2018,TfracPipA_PiPro,pipro,56.0,650.0,0.63188
2018,TfracPipA_PiPro,pipro,56.0,700.0,0.666683
2018,TfracPipA_PiPro,pipro,56.0,750.0,0.687907
2018,TfracPipA_PiPro,pipro,56.0,800.0,0.700207
2018,TfracPipA_PiPro,pipro,56.0,850.0,0.71276
2018,TfracPipA_PiPro,pipro,56.0,900.0,0.725321
2018,TfracPipA_PiPro,pipro,56.0,950.0,0.738401
2018,TfracPipA_PiPro,pipro,56.0,1000.0,0.748062
2018,TfracPipA_PiPro,pipro,58.0,0.0,0.0
2018,TfracPipA_PiPro,pipro,58.0,50.0,0.0
2018,TfracPipA_PiPro,pipro,58.0,100.0,0.0
2018,TfracPipA_PiPro,pipro,58.0,150.0,0.0
2018,TfracPipA_PiPro,pipro,58.0,200.0,0.0
2018,TfracPipA_PiPro,pipro,58.0,250.0,0.0
2018,TfracPipA_PiPro,pipro,58.0,300.0,0.0
2018,TfracPipA_PiPro,pipro,58.0,350.0,0.0
2018,TfracPipA_PiPro,pipro,58.0,400.0,0.234859
2018,TfracPipA_PiPro,pipro,58.0,450.0,0.479593
2018,TfracPipA_PiPro,pipro,58.0,500.0,0.500194
2018,TfracPipA_PiPro,pipro,58.0,550.0,0.535688
2018,TfracPipA_PiPro,pipro,58.0,600.0,0.583702
2018,TfracPipA_PiPro,pipro,58.0,650.0,0.630914
2018,TfracPipA_PiPro,pipro,58.0,700.0,0.665743
2018,TfracPipA_PiPro,pipro,58.0,750.0,0.686996
2018,TfracPipA_PiPro,pipro,58.0,800.0,0.69932
2018,TfracPipA_PiPro,pipro,58.0,850.0,0.711905
2018,TfracPipA_PiPro,pipro,58.0,900.0,0.724493
2018,TfracPipA_PiPro,pipro,58.0,950.0,0.737598
2018,TfracPipA_PiPro,pipro,58.0,1000.0,0.747274
2018,TfracPipA_PiPro,pipro,63.0,0.0,0.0
2018,TfracPipA_PiPro,pipro,63.0,50.0,0.0
2018,TfracPipA_PiPro,pipro,63.0,100.0,0.0
2018,TfracPipA_PiPro,pipro,63.0,150.0,0.0
2018,TfracPipA_PiPro,pipro,63.0,200.0,0.0
2018,TfracPipA_PiPro,pipro,63.0,250.0,0.0
2018,TfracPipA_PiPro,pipro,63.0,300.0,0.0
2018,TfracPipA_PiPro,pipro,63.0,350.0,0.0
2018,TfracPipA_PiPro,pipro,63.0,400.0,0.233655
2018,TfracPipA_PiPro,pipro,63.0,450.0,0.477197
2018,TfracPipA_PiPro,pipro,63.0,500.0,0.497819
2018,TfracPipA_PiPro,pipro,63.0,550.0,0.533324
2018,TfracPipA_PiPro,pipro,63.0,600.0,0.581364
2018,TfracPipA_PiPro,pipro,63.0,650.0,0.628624
2018,TfracPipA_PiPro,pipro,63.0,700.0,0.663516
2018,TfracPipA_PiPro,pipro,63.0,750.0,0.684836
2018,TfracPipA_PiPro,pipro,63.0,800.0,0.697215
2018,TfracPipA_PiPro,pipro,63.0,850.0,0.709878
2018,TfracPipA_PiPro,pipro,63.0,900.0,0.722527
2018,TfracPipA_PiPro,pipro,63.0,950.0,0.735692
2018,TfracPipA_PiPro,pipro,63.0,1000.0,0.745404
2018,TfracPipA_PiPro,pipro,93.0,0.0,0.0
2018,TfracPipA_PiPro,pipro,93.0,50.0,0.0
2018,TfracPipA_PiPro,pipro,93.0,100.0,0.0
2018,TfracPipA_PiPro,pipro,93.0,150.0,0.0
2018,TfracPipA_PiPro,pipro,93.0,200.0,0.0
2018,TfracPipA_PiPro,pipro,93.0,250.0,0.0
2018,TfracPipA_PiPro,pipro,93.0,300.0,0.0
2018,TfracPipA_PiPro,pipro,93.0,350.0,0.0
2018,TfracPipA_PiPro,pipro,93.0,400.0,0.227911
2018,TfracPipA_PiPro,pipro,93.0,450.0,0.465758
2018,TfracPipA_PiPro,pipro,93.0,500.0,0.486465
2018,TfracPipA_PiPro,pipro,93.0,550.0,0.522001
2018,TfracPipA_PiPro,pipro,93.0,600.0,0.570135
2018,TfracPipA_PiPro,pipro,93.0,650.0,0.617609
2018,TfracPipA_PiPro,pipro,93.0,700.0,0.652784
2018,TfracPipA_PiPro,pipro,93.0,750.0,0.674413
2018,TfracPipA_PiPro,pipro,93.0,800.0,0.68705
2018,TfracPipA_PiPro,pipro,93.0,850.0,0.700079
2018,TfracPipA_PiPro,pipro,93.0,900.0,0.713019
2018,TfracPipA_PiPro,pipro,93.0,950.0,0.726465
2018,TfracPipA_PiPro,pipro,93.0,1000.0,0.736347
2018,TfracPipA_PiPro,pipro,120.0,0.0,0.0
2018,TfracPipA_PiPro,pipro,120.0,50.0,0.0
2018,TfracPipA_PiPro,pipro,120.0,100.0,0.0
2018,TfracPipA_PiPro,pipro,120.0,150.0,0.0
2018,TfracPipA_PiPro,pipro,120.0,200.0,0.0
2018,TfracPipA_PiPro,pipro,120.0,250.0,0.0
2018,TfracPipA_PiPro,pipro,120.0,300.0,0.0
2018,TfracPipA_PiPro,pipro,120.0,350.0,0.0
2018,TfracPipA_PiPro,pipro,120.0,400.0,0.224091
2018,TfracPipA_PiPro,pipro,120.0,450.0,0.458143
2018,TfracPipA_PiPro,pipro,120.0,500.0,0.478891
2018,TfracPipA_PiPro,pipro,120.0,550.0,0.514427
2018,TfracPipA_PiPro,pipro,120.0,600.0,0.5626
2018,TfracPipA_PiPro,pipro,120.0,650.0,0.610194
2018,TfracPipA_PiPro,pipro,120.0,700.0,0.645543
2018,TfracPipA_PiPro,pipro,120.0,750.0,0.667369
2018,TfracPipA_PiPro,pipro,120.0,800.0,0.680173
2018,TfracPipA_PiPro,pipro,120.0,850.0,0.693441
2018,TfracPipA_PiPro,pipro,120.0,900.0,0.706571
2018,TfracPipA_PiPro,pipro,120.0,950.0,0.720201
2018,TfracPipA_PiPro,pipro,120.0,1000.0,0.730194
2018,TfracPipA_PiPro,pipro,165.0,0.0,0.0
2018,TfracPipA_PiPro,pipro,165.0,50.0,0.0
2018,TfracPipA_PiPro,pipro,165.0,100.0,0.0
2018,TfracPipA_PiPro,pipro,165.0,150.0,0.0
2018,TfracPipA_PiPro,pipro,165.0,200.0,0.0
2018,TfracPipA_PiPro,pipro,165.0,250.0,0.0
2018,TfracPipA_PiPro,pipro,165.0,300.0,0.0
2018,TfracPipA_PiPro,pipro,165.0,350.0,0.0
2018,TfracPipA_PiPro,pipro,165.0,400.0,0.219256
2018,TfracPipA_PiPro,pipro,165.0,450.0,0.448495
2018,TfracPipA_PiPro,pipro,165.0,500.0,0.469279
2018,TfracPipA_PiPro,pipro,165.0,550.0,0.504791
2018,TfracPipA_PiPro,pipro,165.0,600.0,0.552985
2018,TfracPipA_PiPro,pipro,165.0,650.0,0.600706
2018,TfracPipA_PiPro,pipro,165.0,700.0,0.636258
2018,TfracPipA_PiPro,pipro,165.0,750.0,0.658324
2018,TfracPipA_PiPro,pipro,165.0,800.0,0.671333
2018,TfracPipA_PiPro,pipro,165.0,850.0,0.684898
2018,TfracPipA_PiPro,pipro,165.0,900.0,0.698264
2018,TfracPipA_PiPro,pipro,165.0,950.0,0.712123
2018,TfracPipA_PiPro,pipro,165.0,1000.0,0.722255
2018,TfracPipA_PiPro,pipro,181.0,0.0,0.0
2018,TfracPipA_PiPro,pipro,181.0,50.0,0.0
2018,TfracPipA_PiPro,pipro,181.0,100.0,0.0
2018,TfracPipA_PiPro,pipro,181.0,150.0,0.0
2018,TfracPipA_PiPro,pipro,181.0,200.0,0.0
2018,TfracPipA_PiPro,pipro,181.0,250.0,0.0
2018,TfracPipA_PiPro,pipro,181.0,300.0,0.0
2018,TfracPipA_PiPro,pipro,181.0,350.0,0.0
2018,TfracPipA_PiPro,pipro,181.0,400.0,0.217839
2018,TfracPipA_PiPro,pipro,181.0,450.0,0.445665
2018,TfracPipA_PiPro,pipro,181.0,500.0,0.466456
2018,TfracPipA_PiPro,pipro,181.0,550.0,0.501956
2018,TfracPipA_PiPro,pipro,181.0,600.0,0.55015
2018,TfracPipA_PiPro,pipro,181.0,650.0,0.597903
2018,TfracPipA_PiPro,pipro,181.0,700.0,0.633511
2018,TfracPipA_PiPro,pipro,181.0,750.0,0.655644
2018,TfracPipA_PiPro,pipro,181.0,800.0,0.668713
2018,TfracPipA_PiPro,pipro,181.0,850.0,0.682363
2018,TfracPipA_PiPro,pipro,181.0,900.0,0.695797
2018,TfracPipA_PiPro,pipro,181.0,950.0,0.709723
2018,TfracPipA_PiPro,pipro,181.0,1000.0,0.719895
2018,TfracPipA_PiPro,pipro,209.0,0.0,0.0
2018,TfracPipA_PiPro,pipro,209.0,50.0,0.0
2018,TfracPipA_PiPro,pipro,209.0,100.0,0.0
2018,TfracPipA_PiPro,pipro,209.0,150.0,0.0
2018,TfracPipA_PiPro,pipro,209.0,200.0,0.0
2018,TfracPipA_PiPro,pipro,209.0,250.0,0.0
2018,TfracPipA_PiPro,pipro,209.0,300.0,0.0
2018,TfracPipA_PiPro,pipro,209.0,350.0,0.0
2018,TfracPipA_PiPro,pipro,209.0,400.0,0.215626
2018,TfracPipA_PiPro,pipro,209.0,450.0,0.441245
2018,TfracPipA_PiPro,pipro,209.0,500.0,0.462042
2018,TfracPipA_PiPro,pipro,209.0,550.0,0.49752
2018,TfracPipA_PiPro,pipro,209.0,600.0,0.545708
2018,TfracPipA_PiPro,pipro,209.0,650.0,0.593506
2018,TfracPipA_PiPro,pipro,209.0,700.0,0.629197
2018,TfracPipA_PiPro,pipro,209.0,750.0,0.651435
2018,TfracPipA_PiPro,pipro,209.0,800.0,0.664594
2018,TfracPipA_PiPro,pipro,209.0,850.0,0.678377
2018,TfracPipA_PiPro,pipro,209.0,900.0,0.691917
2018,TfracPipA_PiPro,pipro,209.0,950.0,0.705945
2018,TfracPipA_PiPro,pipro,209.0,1000.0,0.716179
2025,TPipA_CEx,cex,3.0,25.0,0.05209327431826181
2025,TPipA_CEx,cex,3.0,50.0,1.2121826114450944
2025,TPipA_CEx,cex,3.0,75.0,1.8956557133633993
2025,TPipA_CEx,cex,3.0,100.0,2.279029526221999
2025,TPipA_CEx,cex,3.0,125.0,2.524526802385493
2025,TPipA_CEx,cex,3.0,150.0,2.6527841837852235
2025,TPipA_CEx,cex,3.0,175.0,2.7372072397996927
2025,TPipA_CEx,cex,3.0,200.0,2.7893912040870807
2025,TPipA_CEx,cex,3.0,225.0,2.8389865294582473
2025,TPipA_CEx,cex,3.0,250.0,2.8440048469422683
2025,TPipA_CEx,cex,3.0,275.0,2.7928202403922646
2025,TPipA_CEx,cex,3.0,300.0,2.7388737695327396
2025,TPipA_CEx,cex,3.0,325.0,2.6818503632182487
2025,TPipA_CEx,cex,3.0,350.0,2.6334921584511854
2025,TPipA_CEx,cex,3.0,375.0,2.507408979279781
2025,TPipA_CEx,cex,3.0,400.0,2.3631038268516074
2025,TPipA_CEx,cex,3.0,425.0,2.2760810432415757
2025,TPipA_CEx,cex,3.0,450.0,2.180757288276985
2025,TPipA_CEx,cex,3.0,475.0,2.150351441160548
2025,TPipA_CEx,cex,3.0,500.0,2.118992008150823
2025,TPipA_CEx,cex,3.0,525.0,2.0738034273421797
2025,TPipA_CEx,cex,3.0,550.0,2.0264757968948803
2025,TPipA_CEx,cex,3.0,575.0,1.9806211206813131
2025,TPipA_CEx,cex,3.0,600.0,1.93256231894651
2025,TPipA_CEx,cex,3.0,625.0,1.8848813473549069
2025,TPipA_CEx,cex,3.0,650.0,1.8348125729720726
2025,TPipA_CEx,cex,3.0,675.0,1.7921408964754328
2025,TPipA_CEx,cex,3.0,700.0,1.747566870041187
2025,TPipA_CEx,cex,3.0,725.0,1.7182250505098287
2025,TPipA_CEx,cex,3.0,750.0,1.6879961958179341
2025,TPipA_CEx,cex,3.0,775.0,1.6753417511013688
2025,TPipA_CEx,cex,3.0,800.0,1.662525116802542
2025,TPipA_CEx,cex,3.0,825.0,1.6510914331406117
2025,TPipA_CEx,cex,3.0,850.0,1.6395255068792356
2025,TPipA_CEx,cex,3.0,875.0,1.6086279845310283
2025,TPipA_CEx,cex,3.0,900.0,1.5767452848874957
2025,TPipA_CEx,cex,3.0,925.0,1.5070802171284803
2025,TPipA_CEx,cex,3.0,950.0,1.4321960720074298
2025,TPipA_CEx,cex,3.0,975.0,1.3512470671251844
2025,TPipA_CEx,cex,3.0,1000.0,1.2631635515765762
2025,TPipA_CEx,cex,3.0,1025.0,1.1665652863403129
2025,TPipA_CEx,cex,27.0,25.0,2.4295822589815237
2025,TPipA_CEx,cex,27.0,50.0,3.20217941228812
2025,TPipA_CEx,cex,27.0,75.0,3.5903888696801656
2025,TPipA_CEx,cex,27.0,100.0,3.819571475787234
2025,TPipA_CEx,cex,27.0,125.0,3.9772630679280203
2025,TPipA_CEx,cex,27.0,150.0,4.067128132482845
2025,TPipA_CEx,cex,27.0,175.0,4.130707558167887
2025,TPipA_CEx,cex,27.0,200.0,4.163198228464896
2025,TPipA_CEx,cex,27.0,225.0,4.191472210641434
2025,TPipA_CEx,cex,27.0,250.0,4.2147480282166745
2025,TPipA_CEx,cex,27.0,275.0,4.223920103272954
2025,TPipA_CEx,cex,27.0,300.0,4.2330088154003285
2025,TPipA_CEx,cex,27.0,325.0,4.244906854337407
2025,TPipA_CEx,cex,27.0,350.0,4.260935751304098
2025,TPipA_CEx,cex,27.0,375.0,4.273986838502987
2025,TPipA_CEx,cex,27.0,400.0,4.286869786863606
2025,TPipA_CEx,cex,27.0,425.0,4.290296578571933
2025,TPipA_CEx,cex,27.0,450.0,4.293711681124678
2025,TPipA_CEx,cex,27.0,475.0,4.291256931287759
2025,TPipA_CEx,cex,27.0,500.0,4.2887961408228055
2025,TPipA_CEx,cex,27.0,525.0,4.267422416220243
2025,TPipA_CEx,cex,27.0,550.0,4.245581859411386
2025,TPipA_CEx,cex,27.0,575.0,4.2151095179029126
2025,TPipA_CEx,cex,27.0,600.0,4.183679349114454
2025,TPipA_CEx,cex,27.0,625.0,4.146190528858205
2025,TPipA_CEx,cex,27.0,650.0,4.107241373019174
2025,TPipA_CEx,cex,27.0,675.0,4.068932903680139
2025,TPipA_CEx,cex,27.0,700.0,4.029098235093404
2025,TPipA_CEx,cex,27.0,725.0,4.006756473511685
2025,TPipA_CEx,cex,27.0,750.0,3.9839041285644368
2025,TPipA_CEx,cex,27.0,775.0,3.9700694359756326
2025,TPipA_CEx,cex,27.0,800.0,3.9560406563948667
2025,TPipA_CEx,cex,27.0,825.0,3.954416564393832
2025,TPipA_CEx,cex,27.0,850.0,3.952789830426591
2025,TPipA_CEx,cex,27.0,875.0,3.937153960956603
2025,TPipA_CEx,cex,27.0,900.0,3.9212697224665267
2025,TPipA_CEx,cex,27.0,925.0,3.8875488414761334
2025,TPipA_CEx,cex,27.0,950.0,3.852651061183442
2025,TPipA_CEx,cex,27.0,975.0,3.8164912510779945
2025,TPipA_CEx,cex,27.0,1000.0,3.778974696100096
2025,TPipA_CEx,cex,27.0,1025.0,3.739995601561894
2025,TPipA_CEx,cex,12.0,25.0,1.7259782206689789
2025,TPipA_CEx,cex,12.0,50.0,2.6303322335695616
2025,TPipA_CEx,cex,12.0,75.0,3.0580024583357788
2025,TPipA_CEx,cex,12.0,100.0,3.3326578002808622
2025,TPipA_CEx,cex,12.0,125.0,3.53478899330681
2025,TPipA_CEx,cex,12.0,150.0,3.669516113817093
2025,TPipA_CEx,cex,12.0,175.0,3.7531798062665263
2025,TPipA_CEx,cex,12.0,200.0,3.7795829028442682
2025,TPipA_CEx,cex,12.0,225.0,3.797318256980384
2025,TPipA_CEx,cex,12.0,250.0,3.8079796441637144
2025,TPipA_CEx,cex,12.0,275.0,3.7993311700891463
2025,TPipA_CEx,cex,12.0,300.0,3.7906072469168186
2025,TPipA_CEx,cex,12.0,325.0,3.7798542268803965
2025,TPipA_CEx,cex,12.0,350.0,3.766016567711362
2025,TPipA_CEx,cex,12.0,375.0,3.7460436012707827
2025,TPipA_CEx,cex,12.0,400.0,3.725663571369284
2025,TPipA_CEx,cex,12.0,425.0,3.7167090923097494
2025,TPipA_CEx,cex,12.0,450.0,3.7076737300574703
2025,TPipA_CEx,cex,12.0,475.0,3.6988693881432844
2025,TPipA_CEx,cex,12.0,500.0,3.689986840734977
2025,TPipA_CEx,cex,12.0,525.0,3.65507419090582
2025,TPipA_CEx,cex,12.0,550.0,3.618898415979675
2025,TPipA_CEx,cex,12.0,575.0,3.578125251979369
2025,TPipA_CEx,cex,12.0,600.0,3.535618711508386
2025,TPipA_CEx,cex,12.0,625.0,3.496959883395915
2025,TPipA_CEx,cex,12.0,650.0,3.456746241605661
2025,TPipA_CEx,cex,12.0,675.0,3.402836703905566
2025,TPipA_CEx,cex,12.0,700.0,3.345854495225095
2025,TPipA_CEx,cex,12.0,725.0,3.307468584146819
2025,TPipA_CEx,cex,12.0,750.0,3.2675501728073826
2025,TPipA_CEx,cex,12.0,775.0,3.2603309629107877
2025,TPipA_CEx,cex,12.0,800.0,3.2530592568119063
2025,TPipA_CEx,cex,12.0,825.0,3.2469772549790754
2025,TPipA_CEx,cex,12.0,850.0,3.240858035929343
2025,TPipA_CEx,cex,12.0,875.0,3.215301444374612
2025,TPipA_CEx,cex,12.0,900.0,3.1890745452313887
2025,TPipA_CEx,cex,12.0,925.0,3.152875328899366
2025,TPipA_CEx,cex,12.0,950.0,3.115316353023502
2025,TPipA_CEx,cex,12.0,975.0,3.0762914632123572
2025,TPipA_CEx,cex,12.0,1000.0,3.035681567381748
2025,TPipA_CEx,cex,12.0,1025.0,2.9933524440047092
2025,TPipA_CEx,cex,56.0,25.0,2.878853847365059
2025,TPipA_CEx,cex,56.0,50.0,3.6132098786768636
2025,TPipA_CEx,cex,56.0,75.0,3.9858280531334613
2025,TPipA_CEx,cex,56.0,100.0,4.205424321780724
2025,TPipA_CEx,cex,56.0,125.0,4.3556536548068765
2025,TPipA_CEx,cex,56.0,150.0,4.437865138927406
2025,TPipA_CEx,cex,56.0,175.0,4.493981072563884
2025,TPipA_CEx,cex,56.0,200.0,4.518187874030615
2025,TPipA_CEx,cex,56.0,225.0,4.552258477411362
2025,TPipA_CEx,cex,56.0,250.0,4.584359610282544
2025,TPipA_CEx,cex,56.0,275.0,4.60234583125057
2025,TPipA_CEx,cex,56.0,300.0,4.620014255617902
2025,TPipA_CEx,cex,56.0,325.0,4.64338800217752
2025,TPipA_CEx,cex,56.0,350.0,4.674977533699215
2025,TPipA_CEx,cex,56.0,375.0,4.699186347093056
2025,TPipA_CEx,cex,56.0,400.0,4.722822919822228
2025,TPipA_CEx,cex,56.0,425.0,4.7462987679987885
2025,TPipA_CEx,cex,56.0,450.0,4.7692361182597836
2025,TPipA_CEx,cex,56.0,475.0,4.7808027546312495
2025,TPipA_CEx,cex,56.0,500.0,4.792237132256912
2025,TPipA_CEx,cex,56.0,525.0,4.7862993655160695
2025,TPipA_CEx,cex,56.0,550.0,4.7803261309971345
2025,TPipA_CEx,cex,56.0,575.0,4.760523085716459
2025,TPipA_CEx,cex,56.0,600.0,4.740319943353666
2025,TPipA_CEx,cex,56.0,625.0,4.710106251579732
2025,TPipA_CEx,cex,56.0,650.0,4.678951176117589
2025,TPipA_CEx,cex,56.0,675.0,4.656704581308476
2025,TPipA_CEx,cex,56.0,700.0,4.633951793087834
2025,TPipA_CEx,cex,56.0,725.0,4.606870639397355
2025,TPipA_CEx,cex,56.0,750.0,4.5790356343030405
2025,TPipA_CEx,cex,56.0,775.0,4.565708515806997
2025,TPipA_CEx,cex,56.0,800.0,4.552201383457236
2025,TPipA_CEx,cex,56.0,825.0,4.546282442424957
2025,TPipA_CEx,cex,56.0,850.0,4.540328258827567
2025,TPipA_CEx,cex,56.0,875.0,4.532944272419731
2025,TPipA_CEx,cex,56.0,900.0,4.525505356909445
2025,TPipA_CEx,cex,56.0,925.0,4.498799048713118
2025,TPipA_CEx,cex,56.0,950.0,4.471359897332829
2025,TPipA_CEx,cex,56.0,975.0,4.443146545579129
2025,TPipA_CEx,cex,56.0,1000.0,4.41411403343549
2025,TPipA_CEx,cex,56.0,1025.0,4.384213367030975
2025,TPipA_CEx,cex,93.0,25.0,3.233796555072773
2025,TPipA_CEx,cex,93.0,50.0,3.9162846317852282
2025,TPipA_CEx,cex,93.0,75.0,4.268355332680484
2025,TPipA_CEx,cex,93.0,100.0,4.49449076108967
2025,TPipA_CEx,cex,93.0,125.0,4.659591797086452
2025,TPipA_CEx,cex,93.0,150.0,4.77889123084662
2025,TPipA_CEx,cex,93.0,175.0,4.8619911609298345
2025,TPipA_CEx,cex,93.0,200.0,4.905162046158459
2025,TPipA_CEx,cex,93.0,225.0,4.943064782004982
2025,TPipA_CEx,cex,93.0,250.0,4.974267282517906
2025,TPipA_CEx,cex,93.0,275.0,4.986966867015472
2025,TPipA_CEx,cex,93.0,300.0,4.999507192476641
2025,TPipA_CEx,cex,93.0,325.0,5.017867412502886
2025,TPipA_CEx,cex,93.0,350.0,5.044634720537601
2025,TPipA_CEx,cex,93.0,375.0,5.042981289410129
2025,TPipA_CEx,cex,93.0,400.0,5.041325119919844
2025,TPipA_CEx,cex,93.0,425.0,5.053707050403559
2025,TPipA_CEx,cex,93.0,450.0,5.065937541880911
2025,TPipA_CEx,cex,93.0,475.0,5.080682365274955
2025,TPipA_CEx,cex,93.0,500.0,5.095212934171497
2025,TPipA_CEx,cex,93.0,525.0,5.09639638980989
2025,TPipA_CEx,cex,93.0,550.0,5.097578446536422
2025,TPipA_CEx,cex,93.0,575.0,5.080540638042451
2025,TPipA_CEx,cex,93.0,600.0,5.063207503656382
2025,TPipA_CEx,cex,93.0,625.0,5.036519391708303
2025,TPipA_CEx,cex,93.0,650.0,5.009099448622496
2025,TPipA_CEx,cex,93.0,675.0,4.9872151715469135
2025,TPipA_CEx,cex,93.0,700.0,4.964841237111827
2025,TPipA_CEx,cex,93.0,725.0,4.944955499731854
2025,TPipA_CEx,cex,93.0,750.0,4.9246662827456635
2025,TPipA_CEx,cex,93.0,775.0,4.913446484104081
2025,TPipA_CEx,cex,93.0,800.0,4.9020993717965355
2025,TPipA_CEx,cex,93.0,825.0,4.898711807701318
2025,TPipA_CEx,cex,93.0,850.0,4.89531272899808
2025,TPipA_CEx,cex,93.0,875.0,4.884961709778109
2025,TPipA_CEx,cex,93.0,900.0,4.87450242532699
2025,TPipA_CEx,cex,93.0,925.0,4.851027808504043
2025,TPipA_CEx,cex,93.0,950.0,4.826988860039886
2025,TPipA_CEx,cex,93.0,975.0,4.802357777024194
2025,TPipA_CEx,cex,93.0,1000.0,4.777104649895559
2025,TPipA_CEx,cex,93.0,1025.0,4.751197244084124
2025,TPipA_CEx,cex,209.0,25.0,3.652159425640783
2025,TPipA_CEx,cex,209.0,50.0,4.33500432505334
2025,TPipA_CEx,cex,209.0,75.0,4.685471420240752
2025,TPipA_CEx,cex,209.0,100.0,4.945650821092486
2025,TPipA_CEx,cex,209.0,125.0,5.152558337291103
2025,TPipA_CEx,cex,209.0,150.0,5.27083026889383
2025,TPipA_CEx,cex,209.0,175.0,5.36886179108713
2025,TPipA_CEx,cex,209.0,200.0,5.447446465027764
2025,TPipA_CEx,cex,209.0,225.0,5.487037140195134
2025,TPipA_CEx,cex,209.0,250.0,5.513540917292921
2025,TPipA_CEx,cex,209.0,275.0,5.52597444455845
2025,TPipA_CEx,cex,209.0,300.0,5.538255275830548
2025,TPipA_CEx,cex,209.0,325.0,5.545178323385426
2025,TPipA_CEx,cex,209.0,350.0,5.54424344984859
2025,TPipA_CEx,cex,209.0,375.0,5.537558360018061
2025,TPipA_CEx,cex,209.0,400.0,5.530828278821482
2025,TPipA_CEx,cex,209.0,425.0,5.516969333783985
